text,target
eu nao quero mais viver,1
"babe??,( quer me matar cara pelo amor de deus",0
essa mulher vai me matar,0
ele fica bem melhor sem mim,1
"amiga ate vai, agora quer me matar de raiva e que eu acho a pura falsidade (peguei trauma porque uma mina nao gostava de mim e me chamava assim) e chamar de: nega, amore e flor pqp",0
"foi com 18 anos na vespera do natal, eu estava bem cansado de viver uma mentir ai me deu um surto de 5min, juntei todos da minha familia e falei kkkkk hoje eu dou risada, mas no dia eu chorei muito no fim eles nao aceitaram... escutei palavras que eu jamais deverias escutar.",0
combinei com o meu melhor amg se ficarmos velhos e sem ninguem vamos nos casar pra gente nao morrer sozinho,0
"aqui lembrando o dia que um motoqueiro arranhou o carro na sinaleira fechada cheguei em casa chorando achando que o xande ia me matar ele disse ""foi nada"" e me abracou kkkkkkkkkk",0
vc nao vai me matar ne?,0
"minha mae vai me matar, como smp fazendo merda atras de merda kkkkkk",0
vou me matar juro,1
"o eu falo que o arb me odeia e qr me matar ngm acredita isso era pra ser com voz, mas saiu veneno. ele qr me envenenar glr posso nem ouvir os maluco flr",0
caraleoooooooooooooo eu so quero dormir e ler e tomar cha eu nao quero mais viver com altos niveis de produtividade durante uma pandemia trabalhando presencialmente e eu nem sei se me vacino,0
"voce quis foi me matar do coracao, com um melhor amigo desses precisa de inimigo?",0
essa colica vai me matar,0
o marcelo eh mt chato vou me matar,0
meu namorado da academia veio todo de preto ai quer me matar ne ,0
ehhh e pra melhorar vou no medico hoje e preciso da minha identidade minha mae vai me matar ? sim ou claro,0
"se(eu me matar) escreva(""foi cedo"") senao(eu viver) escreva(""morre praga"")",0
que me matar e me chamar de querida,0
nossa vsf meu pai arrumando namorado pra mim eu vo me matar,0
minha mae vai me matar quando ver o quanto eu ja gastei,0
"pensei que a panela de pressao ia explodir e me matar, agora vou ficar igual uma idiota limpando a sujeira que eu fiz. um otimo dia pra mim",0
os adm da camilla nao se posicionaram nem quando os aliados dela estavam no paredao agora eu vou me matar pra salvar??? sou mas voces que se matem ai,0
quer me matar?,0
vi um spoiler de boku no hero agora quero me matar,0
indo me matar,1
gente eu to ouvindo tu tu tu na minha cabeca isso e um sinal que tem um demonio vindo me matar eu vou chorar,0
to a cinco passos de me matar,1
juro essas criancas vao me matar,0
minhas amigas vao me matar mas vou fazer memso assim,0
ai essa minha sindrome de amanda bynes ainda vai me matar,0
eu vou me matar pqp,1
"eu nao aguento mais os professores falando que comecou o segundo bimestre, isso e oq ? uma forma de me matar ??",0
por isso que eu sou sua amiga cara!!! quer me matar e ficar puto comigo e nao dizer porque,0
como saber se meu gato quer me matar?  ele te encoraja a sair de casa sem mascra,0
eu juro que a billie vai me matar do coracao,0
a malina ta namorando eu vou me matar,0
acabei de escrever que a crianca judaica so queria passar o natal com sua familia. eu quero me matar serio nao sirvo pra isso,0
"ele pelo visto fez muita confusao. adoro quando eles sao fofos com a gente da clinica, porque ja perdi as contas de quantos gatos ja tentaram me matar",0
ele eh tao lindo vo me matar,0
"louise maria jose, mulher vc quer me matar. poxa vida amiga nao tava preparada.",0
nao gente eu nao vou me matar calma,0
"minha mae vai me matar se ela souber que acordou 5h da manha pra fazer um cuscuz pra ele levar pro trabalho, eu levei e nao comi ta voltando pra casa do mesmo jeito ",0
vou me matar,1
"e igual ao da vida real, o da serie ja deveria estar morto faz mt tempo",0
queria me matar,1
caralho cara o gabriel vai me matar do coracao ainda pqp,0
tu quer me matar mulherrrr vem clipe,0
gustavo mioto vai me matar.,0
minha mae que me matar de fomeeeee,0
"passei a nmr dela pra um macho e ele ta la enchendo o saco dela no wpp, mandou um tanto de audio aq falando que vai me matar kkkkkkkkkkkkkkkkkkkkkk",0
"ideacao suicida e pensamentos de morte nao sao responsabilidade de ninguem, e um sintoma de uma doenca (depressao, ansiedade, etc) que precisa de ajuda medica nao deixe ninguem te manipular com ""eu vou me matar por sua causa"", ninguem causa a dor desse pensamento",0
ju elas querem me matar desse jeito nao e possivel,0
so um video do maicon e do kotaka pra me alegrar enquanto eu almoco meu frango grelhado que eu queimei a panela inteira pra fazer e mainha vai me matar e de bonus perdendo a aula de quimica porque fui lerda e achei que tava adiantada no horario mds que odio,0
"um apostolo que sugeriu me matar ao inves de levar as pessoas pro mal caminho (dizer que elas podem ser lgbt e ta tudo bem), acaba de me ligar e convidar pra um bate papo com ele numa radio da cidade! topei porque eu to com pouco problema pra resolver.",0
"mamae tentou me matar hj,e e isso",0
nkkkkkkkkkkkkkkkkk slk vai que vc quer me matar,0
e eu que acabei de quebrar um copo e dois pratos de uma vez e minha mae vai me matar,0
minha mae falando pra fazer miojo dois dias seguidos ela quer me matar sim ou claro?,0
"nao faz isso comigo dona quais temporadas? a 7a temporada tambem vai ficar disponivel? quer me matar de ansiedade, nao vou conseguir esperar ate sabado.",0
tentaram me matar nas esqueceram que eu ja to morto,1
"se eu fizer isso pode me bater, ele acumulando , jhonne vai me matar na porrada e nem e meme kkkkkk block",0
"comprei um tipo esse pra minha sobrinha no shopee. ela ta a duas semanas andando cm o microfone pra cima e pra baixo e minha irma quer me matar. enfim,otimo investimento!kkkkkk",0
meu deus do ceu que odio quero me matar porque meu pai inventou de baixar telegram caralho nao tenho paz nessa buceta nunca na minha vida,0
"simmm, e eu achei normal os surtos de raiva dele, tipo toda a pressao pra cima dele e ainda com gente cobrando ele. slc se eu fico sabendo que o voldemort quer me matar e que eu sou uma das horcrux eu estaria batendo com a minha cabeca na parede",0
minha mulhe quer me matar eu tenh ctza,0
"que odio posso nem ignorar meu pai que o infeliz e fofo, agr eu quero me matar por ser tao ingrata",0
"todo dia aquela pergunta "" e se eu trancasse a faculdade?"" ai eu lembro que meus pais iriam me matar",0
vai me matar?,0
eu poderia cair no soco com boninho por ele ter inventado essa merda de bbb com mais tempo que o normal vc quer me matar de odio????,0
nossa vou me matar,1
essa menina quer me matar,0
maneiras de me matar google pesquisar,1
meu deus kakakakakakaka isso me lembrou o dia que a menina veio falar putaria cmg e falando que tava apaixonada em outra menina e que nao sei oq e pediu pra eu ensinar ela a chupar bct????? e do nada um audio do pai dela surtando falando que ia me matar,0
essa mulher vai me matar do coracao,0
"o tempo, colabore ai, a ansiedade pra ver o rostinho do meu bayby vai me matar. ",0
eu to com uma vontade de me matar que delicia,1
e vai me matar junto ,0
g- qualquer coisa pode me matar amigo mas tenho que contar... e seu filho o foi beijado pela ...se eles nao estao namorando eu nao sei oque e isso,0
ninguem pode me matar... porque eu ja morri aqui :/,1
vou fazer um curso apenas lendo suas postagens kkkkkk e depois vou me candidatar a vereador kkkkk ops aqui no rj nao da vao me matar antes aqui e foda kkkkkk,0
minhas colicas vem pra me matar,0
muier voce quer me matar ?,0
eu vou aproveitar e vou me matar,1
mainhaaaaaa vc quer me matar do coracao,0
sos minha namorada disse que vai me matar porque eu nao dou um filho pra ela 190,0
"eu sou os dois, quero me matar",1
"essa noite sonhei que os traficantes da minha cidade estavam me perseguindo, pra me matar ... foi tipo filme de acao e ate a hora que eu acordei tava viva ainda",0
comeco o meu dia entrando no twitter e dou de cara com ela tentando me matar.,0
eu to doida pra fazer tatuagem e meu pai ta doido pra me matar se eu fizer,0
nao eh possivel que vou ter que comer fermento por 5 dias. a faculdade quer literalmente me matar eh isso?,0
"engracado que pra ganhar 1kg eu preciso me matar, mas sentei perdi 3",0
vou me matar o biden ta pedindo,0
"oi gnt,vou me matar.",1
tao inutil que nem p me matar eu sirvo,1
eu troco a minha letra a cada mes entao fica meio confuso mas atualmente com letra minuscula mesmo minha mae querendo me matar,0
vou me matar thiagu,1
""" eu nao sabia mais o que fazer. entao, agora, aqui estou, meu orgulho jogado pela privada, esperando que eu possa ficar no refugio de solteiro do novo namorado da minha ex-namorada, e quero me matar."" kkkkkkkkkkkkkkkkkkk",0
serio a beatriz vai me matar irmao akkakakakakakkakakakkakakakakkakaka,0
carol vai me matar sufocada com esse perfume,0
nossa imagina ter que lidar com um neoliberal todo dia meu deus kkkk eu reclamando da vida e ele soltando discurso de coach eu ia me matar,0
vou me matar,1
"vou comecar a ficar meio off aqui porque vou me matar de estudar pra concurso publico fml, a uniter precisa de emprego tambem",0
para de me matar eu to morrendo,0
a julhia vai me matar gente kkkkkkkkk,0
"as vezes tenho uma vontade absurda de me matar de uma vez pra ver se ela pelo menos comeca a tratar as outras pessoas direito, nem que morra de remorso depois eu to pouco me fudendo",0
"sonhei que eu tentava me matar e que minha mae estava internada, obrigada sonho, vc me tranquiliza tanto",0
naoo e credo bubu ta doidinhoo e?!? vai me matar de boiolice sua avisa,0
voce sabe a minha realidade pra saber se nao vai me matar? lixo humano,0
me matar  me fazer sair com o cabelo molhado,0
"eu odeio quando o livro da todas as dicas pra mc sobre quem o vilao e, todo mundo sabe e a bicha fica "" nossa, quem sera que ta tentando me matar? "" nao sabe como bicha ??",0
nossa amizade nunca mais foi a mesma depois que voce tentou me matar - rita lee,0
o jinie quer me matar de sdds,0
"champions league, libertadores e bbb. se isso nao e um dia bom, pode me matar. me levem embora.",0
"hoje eu fiquei por aqui mais que o normal, bora estudar e kie. beijos pra minha tl que hj so faltou me matar de tanto que me fez rir.",0
a lara me achou no tik tok vou me matar,0
o cara mandou eu me matar,0
essas mina nao se coloca no lugar de ficante cara vao me juntar pra me matar kkkkkkkkkk,0
quer me matar do coracao? eu ja tava surtando que eu tinha cheagdo cedo no tweet do lou,0
primeiro dia de invitational os cara ja mete faze x liquid quer me matar do coracao caraio,0
"comecei greys dnv, e minha irma quer me matar kakakak ja e a 6o vez",0
"na epoca meu primo havia sido arrancado do armario e estava depre por causa disso, no mesmo mes havia lancado a 1a temp de 13 reasons why. minha mae juntou esses acontecimentos e deduziu que eu queria me matar (?), viajou de ro pro pr so pra eu me assumir de forma suave kkk",0
meu pai ta querendo me matar hoje,0
"que vontade de me matar pqp e quem colocou valor foi o estado, com o curso forcado, nao a gente",0
"essa dor de ouvido vai me matar, pero amor de deus",0
"hahahaa eu tenho uma hernia na lombar desde 2012, de tempos em tempos ela tenta me matar",0
vao me matar,0
pqp muie vc quer me matar,0
billie eilish vc quer me matar?????,0
se me mandam uma proposta dessa eu vou na hora! se o sheik me der 5 ou 10 mil por dia: top! se o sheik me matar: top!,0
nossa um dia essa mulher vai me matar,0
pare de dizer que nao me ama que nao vai voltar que eu nao sou e nem serei mais dono do seu coracao que nao ta nem ai pra mim com quem fico o que eu faco que eu posso ate me matar nao vem agora me dizer que todo amor e flores plantamos ja morreram no nosso jardim por isso eu..,0
pensando seriamente em me matar,1
o niall ainda vai me matar algum dia serio,0
meu pai quer que eu ja volte pra academia nao sei nao esse homem parece estar querendo me matar,0
"o questionamento e oq sera que vai me matar hj, a colica ou a dor de dente??????????",0
oq rolou na lista de espera da uff meu deus vou me matar,0
"flavio tem que mostrar que ele nao estar morto. essa e a sua chance. ha, ele e tao quanto ao pai, nas retoricas. o circo vai bommm.",0
"billie pra que isso cara, precisava me matar nao",0
"quando as meninas do xenomafia souber, elas vao me matar",0
realmente vou me matar num futuro proximo,1
"manoooo eu tenho uma avaliacao final pra fazer, so que fui fazer essa atividade e tirei nota baixa to ferrada. to com medo, meus pais vao me matar tenho ate amanha pra fazer essa merda e tem um monte gente reclamando do brainly.",0
ai que odio eu vou me matar deus me leva eu cansei dessa vida patetica na terra,1
geninhos vao me matar de ansiedade,0
eu vou me matar to avisando,1
"ai que odio quando eu elogio suas coisas vc ignora minha existencia mas quando critico vc ve eu vou me matar, era meme ivina esses desenhos sao maravilhosos pfvr nao deixa seus fas me atacarem",0
ja apareceu aaron pai de menina umas tres vezes hoje na minha timeline vcs tao querendo me matar,0
meu presente de aniversario e meu pai me matar de fome esperando ele p almocar,0
o sal vai me matar,0
depois so falta me matar na dm!!,0
estou com saudades /dela/ mas certeza que se eu falasse com /ela/ ela e =ela= iam me matar,0
"crl eu nunca vi um cara falar tanta merda quanto esse maluco do coach quantico, parei na metade se nao vou me matar",0
"minha mae vai me matar, que odio",0
"se quando ela viesse estaquia ele , ele desse uma madeirada nela , nao ia tomar uma facada, mane resolver na cnvs com a mina com um faca tentando me matar slc kkkkkkkkkkk",0
minha vo ta fritando peixe vou me matar que fedo,0
ai amiga ce acabou de me matar,0
beatriz tu ainda vai me matar olha wue coisa linda mds eu to chorando,0
se brinca de escorrega por que pode me matar???,0
vou me matar,1
"14 dias pra fazer 8 provas com 26 questoes cada uma que odio da organizacao da escola, eu to tentando o meu maximo mas tambem nao vou me matar de estudar ate porque eu tenho coisas pra fazer, nao vivo so pra estudar nao",0
kagiura aoaixonado pelo hirano mas ele nao sabe bem como o amor funciona e ele vai descobrindo isso conforme os sentimentos dele crescem e eu to triste quero me matar nunca vou viver isso,0
"a existencia esta superestimada de qualquer maneira 50 anos depois, eles nao se lembrarao de voce estar morto",0
"vcs vao me matar de ansiedade, atualiza esse ordenamento logo",0
camila tirou o dia pra me matar,0
boa tarde povo estou sumida por motivos de a faculdade quer me matar,0
a billie so vai lancar o album dia 30 de julho e ate la minha ansiedade vai me matar,0
pra minha melhor amiga me matar,0
amg odeio esta missao vou me matar,0
minha mae vai me matar quem amou,0
minha inseguranca e meu orgulho vao me matar,0
deixei minha capinha de molho no negocio por 12h e continua amarela vou me matar,0
"eu sinto sua falta mas voce esta 100000 vezes melhor sem mim, e isso tira o peso na consciencia de ter te deixado ir embora md",0
"ne foda? agora eu tenho que me matar por quem nunca moveu um dedo pela minha torcida, evitava postar coisa do gil quando ele tava queimado, nem comentava ou respondia os posts oficiais? e bonito demais isso, me poupe",0
"manoooo vou me matar de tanto farmar dima, mas eu pego aquele punho vtmnc, skin linda da porra (eu so quero aqle punho )",0
"floki pulou o muro, esse cachorro vai me matar um dia",0
a julia escutando meu audio com o mic da aula aberto eu voy me matar,0
shawn e camila tiraram a semana pra me matar,0
essa menina uma hora vai me matar do coracao,0
"a intencao era me matar? porque se era, conseguiu! ",0
mas a minha mae vai me matar,0
"o hino da esquerda ibis meu caminho e de pedra, como posso sonhar sonho feito de brisa, vento vem terminar vou fechar o meu pranto, vou querer me matar",0
eu to sozinha em casa e eu tava no banho que o carteiro chegou quis me matar por um momento,0
o dia que o fiori me matar 1 vez no mid eu desinstalo o jogo,0
minha mae vai me matar kkkkkk,0
//quando tu me matar bota essa no enterro!,0
"mas ai que e bom, vc paga por um ano depois nao precisa mais porque todo mundo ja vai estar morto mesmo",0
"me arrancaram um diu com tudo, e deixaram entalado no colo, tive que tirar cirurgicamente. nem ""um desculpe o mau jeito"" me foi dito... me receitaram hormonios que podiam me matar, so porque sim, 3x mesmo eu dizendo que eu nao podia tomar.",0
cansado de viver nesse lugar imundo,1
"eu pedi pra deus um presentinho e olha qm ta segurando minha mao, depressao, ansiedade, disturbios mentais, tristeza, tesao, atividade acumulada, vontade de me matar, cansado,dor,traumas, insonia,baixa autoestima,entre outros",1
"tu que vai me matar, assassina",0
"e hj que minha sinceridade vai me matar, to ate vendo",0
a curiosidade de querer saber das coisas ainda vai me matar de ansia ou fomentar insegurancas dlque tambem me matam ,0
"as coisas so aparece pra me destruir, vontade de me matar",1
a mae vai me matar,0
"que inferno, ela trancou o perfil acabou de me matar. quero saber das fofoca",0
esses sonhos um dia ainda vao me matar,0
me ressucitava so pra me matar,0
"todo dia mandam os e-mails na parte da manha, hoje que chegou o dia tao esperado da resposta, nada ainda. querem me matar de ansiedade mesmo.",0
acaraljo minha mae vai me matar,0
vou me matar,1
eu vim antes que vc viesse p sp so pra me matar kkkkkkkkkk,0
"sou a cara de meu pai, vou morrer sozinho com meu rancor, igual a ele",0
vou me matar,1
"toda vez que eu dava uma gargalhada. e dizia que ia me matar. ele entrou no metro que ja tinha saido. eu moderei nas minhas gargalhadas em publico so por conta disso. eu olhei rapido pra esse senhor em um momento e ele tava com muita raiva e agitado, mas nao desconfiei que fosse comigo",0
billie vai me matar de ansiedade,0
nem pensar... prefiro me matar de malhar na academia que entrar na faca,0
hoje a rosalinda quer me matar com a beleza dela,0
to fazendo cafe cremoso se der errado minha mae vai me matar,0
pensei em me matar mas lembrei que no inferno nao tem cerveja e desisti kkkk,0
bia vai me matar se eu nao fizer essas figurinha hoje,0
eu vou me matar todos os caras que sou fa flertando na minha frente,0
"toda vez que eu dava uma gargalhada. e dizia que ia me matar. ele entrou no metro que ja tinha saido. eu moderei nas minhas gargalhadas em publico so por conta disso. eu olhei rapido pra esse senhor em um momento e ele tava com muita raiva e agitado, mas nao desconfiei que fosse comigo",0
e vc ter dado risada ao inves de querer me matar foi o melhor,0
eu fazendo piada durante a aula de espanhol e minha amiga querendo me matar  sou muito madura mesmo,0
ele com arminha pronto pra me matar ,0
garota pelo amor de deus vc quer me matar,0
"vao tentar derrubar, que e pra me ver crescer; e as vezes me matar que e pra eu renascer; como uma supernova que atravessa o ar; eu sou a mare viva, se entrar vai se afogar ",0
toda vez que eu lembro que nao mergulhei nesse lugar pra nao estragar minha chapinha durante a viagem eu tenho vontade d me matar,0
irmao eu quero me matar eu sou muito burra eu vou morrer,1
"eu vou ter que esperar ate 20:30 pra poder ouvir esse album novo da duda beat, minha ansiedade vai me matar ate la",0
essa colica vai me matar,0
"assim consegui 4 cachorros, e minha vo querendo me matar",0
a carencia vai me matar um dia,0
acho que vou cometer suicidio falta isso aqui ,1
eu odeio colica vou me matar,0
final de periodo porque queres me matar??????????????,0
o e tao burro jogando zelda que da vontade de me matar,0
45 questoes???? quer me matar professora??,0
samuel vou me matar se ela colocar essa bomba no album,0
minha garganta parece que quer me matar,0
"povo e bom pra pedir dinheiro emprestado pra pagar e a briga e se tu vai cobrar ainda fica puto, tenho dois filhos que se eu deixo sem comer falta me matar",0
de novo eu sonhando com perseguicao meu deeeee nao aguento mais o povo querendo me matar,0
falei pra minha mae que quando comecar a trabalhar vou querer um iphone e ela ja quer me matar,0
essa professora quer me matar,0
o veii eu derrubei um copo de suco de maracuja na cadeira e no tapete.qual a chance de minha mae me matar?,0
eu fui levantar do sofa meu deus minhas vostas vao me matar,0
se eu me matar a culpa vai ser sua beatriz,0
"depende, ate umas semanas atras, eu nao conseguia dormir com os meus funkos na estante, tinha que guardar, mas nao porque eu achava que eles iriam me matar, mas porque e como um incomodo, sabe? seria a mesma coisa se tivesse um manequim no meu quarto, por exemplo",0
eu vou cometer suicidio!!!!!,1
"vou comer a vasilha de salpicao todinha kkkkk,minha mae vai me matar",0
ah nao voces querem me matar,0
minha mae me deu spoiler de sombra e ossos eu vou me matar,0
eu vou me matar,1
se alguem quiser me matar saiba que ja estou morta... de cansada,0
"seu namo vai me matar kkkjjk, isso sim",0
"a hallana ainda vai me matar de rir qualquer dia desses, e tenho dito. porra!",0
"sim, amigos brasileiros, nos ganhamos!!! a billie ainda vai me matar do coracao um dia",0
to fudida pqp minha mae vai me matar hj,0
eu nao quero mais viver meu deus eu nao aguento mais,1
vao me matar derrubar minha conta,0
minha dentista deve ta com vontade de me matar porque ja remarquei a extracao do meu dente 3 x,0
so faco merda vou me matar,1
ai meu vo que me matar do coracao outro susto desse e acho que guento mais nao,0
elas estao juntas no dormitorio eu quero me matar.,0
eu ontem: vou me matar sem zueira eu hj: krlh que vida incrivel mo paz,0
muito boa essa sinto vontade de me matar toda vez,1
"nao consigo me concentrar em nada, pois so penso em transar cm minha namorada que vai me matar quando ver esse tweet, mas nem ligo",0
a billie quer me matar do coracao,0
sonhei que tava em guerra com os ballas no gta eles me perseguindo pra me matar foi loco esse dia,0
"nao sei como respiraaa, ela vai me matar um dia pqp happier than ever+billie",0
o que essa gostosa ta fazendo com vc donghyuk eu vou me matar,0
"a lys ainda vai me matar do coracao, cheguei a passar mal que coisa bem seria essa branquela",0
essa billie eilish vai me matar um dia,0
"amg, voce quer me matar?",0
alexa toca vou morrer sozinho by jao,0
billie voce vai me matar,0
"odeio quando eu perco o botao de ""tweets recentes"" e tenho que subir um caralho de coisa vou me matar.",0
sinto que o arthur tem vontade de me matar cada vez que abro a boca pra falar de algum mlk,0
meu deus esse torcicolo vai me matar de tanta dor,0
ain minha nutri vai me matar a nutri: ,0
minha mae falava meia duzia e eu levava doze ovos pra casa faltava me matar heusheus,0
antes nego queria me matar e tudo kkkkkkkkkkkk,0
peticao pro nao me matar: - gio,0
quer me matar e .,0
fodase vou me matar,1
leticia quer me matar do coracao,0
"quer me matar? e se atrasar em algum compromisso comigo, eu falto morrer!",0
essa dor de cabeca vai me matar,0
essa mulher vai me matar ainda pqp,0
"nao eh superioridade nao, eh minha gastrite mesmo que so falta me matar",0
nao fritei o ovo direito e a gema ficou mole por dentro eu quero me matar eu comi gema mole eu me odeio,0
a minha falta me matar,0
quer me matar ne,0
"que vontade de me matar logo, nao aguento mais",1
que isso minha playlist so propondo kpop ballad quer me matar,0
vou me matar,1
essa mulher vai me matar,0
minha mae gai me matar pra que que eu fui abrir a boca,0
billie eilish por que 3 mesessss voce quer me matar?,0
sera que ela ta querendo me ensinar ou me matar? rsrs,0
aula acabou mais tarde porque minha sala infantil tava levando sermao e eu perdi a live da tina vou me matar!!!!!!!!!,0
eu vou me matar,1
ai vc quer me matar de indecisao mskskssk,0
vou me matar,1
"um dia o orgulho que eu sinto de voce vai me matar, pela sua capacidade de se reinventar, seus sonhos sao tao palpaveis por conta da forca de vontade que coloca neles, que todo mundo que te ouve falar consegue enxergar voce la um dia. eu torco tanto por voce, pela sua felicidade,",0
ela vai me matar de anciedade como amo essa fic,0
esse ai vai morrer sozinho se continuar nisso,0
o universo quer me matar mas nao faz um carinho nao paga um jantar nao manda audio do filtro labial foda isso,0
mds meu primo ainda vai me matar do coracao,0
ldbqorqohrqohe ela nao chegou a me matar mas ficou me atazanando a partida inteira com a porra da ult dela,0
"meu padrasto vai me matar de fome. ele quer comer feijoada e ainda nao vou comprar as coisas, nao vamos almocar hoje, vamos jantar apenas",0
vou cometer suicidio egoista,1
tentei me matar mas esqueci que tenho 7 vidas affff que saco,0
omg eh album billie vc vai me matar do coracao mulher,0
mais um dia comecando mal; deixei cair o perfume favorito da minha mae. ela vai me matar.,0
meu deus a billie vai me matar,0
meu pai vai me matar pelo amor de deus porque eu fui falar aquilo agr a satisfacao passou,0
"daqui a pouco a naclara vai querer me matar, mas ela que lute ",0
essa menstruacao vai me matar,0
"essa ansiedade ainda vai me matar, senhorr",0
billie vc vai me matar,0
bossa nova billie eilish vc vai me matar mulher,0
"obvio que quando o assunto ressuscita nao e bom, aumenta hate e etc, mas pqp, completamente desproporcional esse surto. tem fa que o coracao nao aguenta caralho, vcs querem me matar?!",0
eu apaguei o kogo dem querer vou me matar,0
eu quero me matar,1
"hoje e meu fim, certeza, a colica vai me matar",0
vontade de me matar,1
deus me livre ficar sem meu amor tu ainda vai me matar do coracao fdp,0
minha perna ta tremendo muito meu deus essa billie ainda vai me matar,0
aulas vao me matar,0
me falou pra ser paciente e calmo porque vao querer me matar na unha e cara ta muito certo,0
"o cara me confundiu com meu irmao, devo me matar?????",0
"minha gata so falta me matar, e porque ela nao sabe empunhar uma faca",0
"meu celular pegou fogo, socorrooo. minha mae vai me matar",0
gente o moco botou uma pelicula horrive no meu celular vou me matar,0
tem uma mjna que trabalha cmg que ta tentando me matar desde o inicio da pandemia tava com covid nao falou nada depois o namorado tava com covid ela nao falou nada agr o irmao que mora com ela tava com covid e advinha??? nao falou nada,0
eu vou me matar de todas as formas que eu encontrar,1
meus vhope eles sao meu tudo eles ainda vao me matar de amor eu to morrendo de saudade desses dois,0
eu falo sobre me matar no twitter tem 30 anos eu nao aguento mais falar falar falar e nao fazer eu nao mudo eu to tentando tudo que da pra mudar mas nao consigo entao assim qual o sentido disso tudo,1
essa demora ainda vai me matar de ansiedade aaaaaaa,0
eu terminei tear de prata e so tenho uma coisa a dizer: a autora quer me matar de tristeza.,0
eu vou me matar,1
"como diria a manu, se minha intensidade ainda for me matar, eu prefiro ser poesia e ter historias pra contar",0
"to achando meu perfil estranho, quero me matar",0
"agr eu tenho um cartao lindo no nome da minha mae, esperando ela chegar em casa pra me matar ",0
"eu quero que camila fique, estou votando um pouco, agora me matar em votacao so quando juliette tiver.",0
jesper e o personagem mais chato e inutil da serie ele aparece em cena eu quero me matar,0
my future no album vou me matar fracasso ja pode cancelar essa era,0
"prende ele oh, ele tentou me matar, sorte que eu desviei",0
"fui comprar um kilo de carne de sol e deu 44 conto, pensei que o cara tinha me enrolado e a conceica ia me matar, mas a porra do preco e esse mesmo 44 fuckings reais em um kilo de carne de sol",0
tao tentando me matar no trabalho... ar condicionado gelado do caralho,0
"se o ator que fizer o nikolai for tao carismatico e charmoso quanto o ben e ter tanta quimica com jessie quanto ele, malina vai estar morto feat enterrado. e entao leigh vai ter que largar seu orgulho e admitir que errou ou vai cometer o mesmo erro duas vezes.",0
quer me matar e visualizar e nao me responde ,0
aaaaaa rosinha cuidado pra nao me matar do coracao,0
hmm vontade de me matar,1
eu tenho depressao e vou me matar em breve,1
olhando minha nova plataforma de treino e meu deus a tabatha vai me matar,0
a gente vai ta de ferias meus deus eu viu me matar que esse dia chegue logo,0
hj to suave so pensei em me matar 228 vezes,1
tomara que eu nao tenha vizinhos bolsonaristas que vao tentar me matar depois de me ouvir gritando,0
"vou me matar, quem apoia?",1
"eu amo o oceano, nao ligo se tem bicho esquisito e que poderia me matar eu nao consigo nao amar o oceano",0
pessoa: me encara eu: encaro de volta pessoa: continua me encarando eu: fudeu vai me matar crtz,0
nao gente nao e possivel eu vou me matar,1
"a regina pra tinker bell quando caiu da varanda foi tipo ""eu nao tentei me matar, mas se eu tivesse morrido tava mais que otimo""",0
irmao eu vou me matar,1
essa colica um dia ainda vai me matar,0
"eu nao acredito no que eu fiiiz, minha mae vai me matar",0
"alguem sabotou o prego que tava segurando o relogio, tentaram me matar tenho certeza",0
a faculdade ainda vai me matar de odio ou ansiedade,0
"oi, vc ta qrendo me matar e isso?",0
se um dia a velocidade me matar saiba que morri sorrindo paul walker,0
legitimamente engatilhado ao ver isso porque sonhei que tava dirigindo um carro da nintendo e o mario tentou me matar cortando a transmissao dos freios,0
e a pro vida do tik tok que acabou de mandar eu me matar,0
quer me matar eh pedir p ficar em call,0
essas minhas dores um dia ainda vao me matar vei ,0
billie minha filha quer me matar do coracao?????? pois matou.,0
eu vou me matar,1
caralho billie voce quer me matar ?????,0
que vontade de me matar serio,1
"vou encher o cu de trago e fazer loucurada com um bruxo meu, eu e ele sem carteira no carro do meu primo... vou correr o risco de matar alguem ou me matar e depois vou pedir dinheiro pra ajudar na minha cagada. algum amigo pra fechar comigo nessa aventura?",0
se isso e estar morto meus amores,0
quanto eu tenho que pagar pra alguem me matar?,1
to vendo o produce 101 e meu deus do ceu eu ia me matar se a kahi falasse assim comigo na frente de todo mundo kk,0
vou me matar,1
essa tristeza ainda vai me matar,1
nossa eu vou me matar,1
esse livro vai me matar de vergonha alheia,0
eu te amo billie mas vc vai me matar de ansiedade,0
esse tipo de tweet no horario do almoco cheio de fome ainda vai me matar um dia,0
"pai vai me matar, real",0
a porra do meu coracao quer me matar,0
essa dor no estomago e essa coceira vai me matar,0
"quer me matar e quando terminam de comer e largam o prato em qualquer lugar, que odio",0
a minha tpm vai me matar,0
perdi metade dos potes aq de casa mamae vai me matar,0
o gustavo so falta me matar por causa disso,0
o financeiro da una ainda vai me matar de raiva algum dia ,0
"junior vai me matar, meu cabo do carregador ja ta com mal contato faz nem 1 mes que ele comprou p mim",0
to mt triste que tu nao gosta de mim o vou ate me matar,0
se minha tpm nao me matar minha rinite mata,0
eu to cansado de viver a vida por viver,1
minha avo vai me matar do coracao ainda,0
meu deus a mamae vai me matar,0
"eu odeio que me liga, no geral, mas me ligar pelo whatsapp e pedir pra me matar do coracao de odio.",0
esse dinheiro bem ai pra um corte que vai sarar em 5 dias? meu deus eu quero me matar,0
"alguem me ajude, eu nao sei mais oq fazer, a colica vai me matar aaaaaaaaaaaaa",0
